id,label
test_46135,0.5
test_46136,0.5
test_46137,0.5
test_46138,0.5
test_46139,0.5
test_46140,0.5
test_46141,0.5
test_46142,0.5
test_46143,0.5
test_46144,0.5
test_46145,0.5
test_46146,0.5
test_46147,0.5
test_46148,0.5
test_46149,0.5
test_46150,0.5
test_46151,0.5
test_46152,0.5
test_46153,0.5
test_46154,0.5
test_46155,0.5
test_46156,0.5
test_46157,0.5
test_46158,0.5
test_46159,0.5
test_46160,0.5
test_46161,0.5
test_46162,0.5
test_46163,0.5
test_46164,0.5
test_46165,0.5
test_46166,0.5
test_46167,0.5
test_46168,0.5
test_46169,0.5
test_46170,0.5
test_46171,0.5
test_46172,0.5
test_46173,0.5
test_46174,0.5
test_46175,0.5
test_46176,0.5
test_46177,0.5
test_46178,0.5
test_46179,0.5
test_46180,0.5
test_46181,0.5
test_46182,0.5
test_46183,0.5
test_46184,0.5
test_46185,0.5
test_46186,0.5
test_46187,0.5
test_46188,0.5
test_46189,0.5
test_46190,0.5
test_46191,0.5
test_46192,0.5
test_46193,0.5
test_46194,0.5
test_46195,0.5
test_46196,0.5
test_46197,0.5
test_46198,0.5
test_46199,0.5
test_46200,0.5
test_46201,0.5
test_46202,0.5
test_46203,0.5
test_46204,0.5
test_46205,0.5
test_46206,0.5
test_46207,0.5
test_46208,0.5
test_46209,0.5
test_46210,0.5
test_46211,0.5
test_46212,0.5
test_46213,0.5
test_46214,0.5
test_46215,0.5
test_46216,0.5
test_46217,0.5
test_46218,0.5
test_46219,0.5
test_46220,0.5
test_46221,0.5
test_46222,0.5
test_46223,0.5
test_46224,0.5
test_46225,0.5
test_46226,0.5
test_46227,0.5
test_46228,0.5
test_46229,0.5
test_46230,0.5
test_46231,0.5
test_46232,0.5
test_46233,0.5
test_46234,0.5
test_46235,0.5
test_46236,0.5
test_46237,0.5
test_46238,0.5
test_46239,0.5
test_46240,0.5
test_46241,0.5
test_46242,0.5
test_46243,0.5
test_46244,0.5
test_46245,0.5
test_46246,0.5
test_46247,0.5
test_46248,0.5
test_46249,0.5
test_46250,0.5
test_46251,0.5
test_46252,0.5
test_46253,0.5
test_46254,0.5
test_46255,0.5
test_46256,0.5
test_46257,0.5
test_46258,0.5
test_46259,0.5
test_46260,0.5
test_46261,0.5
test_46262,0.5
test_46263,0.5
test_46264,0.5
test_46265,0.5
test_46266,0.5
test_46267,0.5
test_46268,0.5
test_46269,0.5
test_46270,0.5
test_46271,0.5
test_46272,0.5
test_46273,0.5
test_46274,0.5
test_46275,0.5
test_46276,0.5
test_46277,0.5
test_46278,0.5
test_46279,0.5
test_46280,0.5
test_46281,0.5
test_46282,0.5
test_46283,0.5
test_46284,0.5
test_46285,0.5
test_46286,0.5
test_46287,0.5
test_46288,0.5
test_46289,0.5
test_46290,0.5
test_46291,0.5
test_46292,0.5
test_46293,0.5
test_46294,0.5
test_46295,0.5
test_46296,0.5
test_46297,0.5
test_46298,0.5
test_46299,0.5
test_46300,0.5
test_46301,0.5
test_46302,0.5
test_46303,0.5
test_46304,0.5
test_46305,0.5
test_46306,0.5
test_46307,0.5
test_46308,0.5
test_46309,0.5
test_46310,0.5
test_46311,0.5
test_46312,0.5
test_46313,0.5
test_46314,0.5
test_46315,0.5
test_46316,0.5
test_46317,0.5
test_46318,0.5
test_46319,0.5
test_46320,0.5
test_46321,0.5
test_46322,0.5
test_46323,0.5
test_46324,0.5
test_46325,0.5
test_46326,0.5
test_46327,0.5
test_46328,0.5
test_46329,0.5
test_46330,0.5
test_46331,0.5
test_46332,0.5
test_46333,0.5
test_46334,0.5
test_46335,0.5
test_46336,0.5
test_46337,0.5
test_46338,0.5
test_46339,0.5
test_46340,0.5
test_46341,0.5
test_46342,0.5
test_46343,0.5
test_46344,0.5
test_46345,0.5
test_46346,0.5
test_46347,0.5
test_46348,0.5
test_46349,0.5
test_46350,0.5
test_46351,0.5
test_46352,0.5
test_46353,0.5
test_46354,0.5
test_46355,0.5
test_46356,0.5
test_46357,0.5
test_46358,0.5
test_46359,0.5
test_46360,0.5
test_46361,0.5
test_46362,0.5
test_46363,0.5
test_46364,0.5
test_46365,0.5
test_46366,0.5
test_46367,0.5
test_46368,0.5
test_46369,0.5
test_46370,0.5
test_46371,0.5
test_46372,0.5
test_46373,0.5
test_46374,0.5
test_46375,0.5
test_46376,0.5
test_46377,0.5
test_46378,0.5
test_46379,0.5
test_46380,0.5
test_46381,0.5
test_46382,0.5
test_46383,0.5
test_46384,0.5
test_46385,0.5
test_46386,0.5
test_46387,0.5
test_46388,0.5
test_46389,0.5
test_46390,0.5
test_46391,0.5
test_46392,0.5
test_46393,0.5
test_46394,0.5
test_46395,0.5
test_46396,0.5
test_46397,0.5
test_46398,0.5
test_46399,0.5
test_46400,0.5
test_46401,0.5
test_46402,0.5
test_46403,0.5
test_46404,0.5
test_46405,0.5
test_46406,0.5
test_46407,0.5
test_46408,0.5
test_46409,0.5
test_46410,0.5
test_46411,0.5
test_46412,0.5
test_46413,0.5
test_46414,0.5
test_46415,0.5
test_46416,0.5
test_46417,0.5
test_46418,0.5
test_46419,0.5
test_46420,0.5
test_46421,0.5
test_46422,0.5
test_46423,0.5
test_46424,0.5
test_46425,0.5
test_46426,0.5
test_46427,0.5
test_46428,0.5
test_46429,0.5
test_46430,0.5
test_46431,0.5
test_46432,0.5
test_46433,0.5
test_46434,0.5
test_46435,0.5
test_46436,0.5
test_46437,0.5
test_46438,0.5
test_46439,0.5
test_46440,0.5
test_46441,0.5
test_46442,0.5
test_46443,0.5
test_46444,0.5
test_46445,0.5
test_46446,0.5
test_46447,0.5
test_46448,0.5
test_46449,0.5
test_46450,0.5
test_46451,0.5
test_46452,0.5
test_46453,0.5
test_46454,0.5
test_46455,0.5
test_46456,0.5
test_46457,0.5
test_46458,0.5
test_46459,0.5
test_46460,0.5
test_46461,0.5
test_46462,0.5
test_46463,0.5
test_46464,0.5
test_46465,0.5
test_46466,0.5
test_46467,0.5
test_46468,0.5
test_46469,0.5
test_46470,0.5
test_46471,0.5
test_46472,0.5
test_46473,0.5
test_46474,0.5
test_46475,0.5
test_46476,0.5
test_46477,0.5
test_46478,0.5
test_46479,0.5
test_46480,0.5
test_46481,0.5
test_46482,0.5
test_46483,0.5
test_46484,0.5
test_46485,0.5
test_46486,0.5
test_46487,0.5
test_46488,0.5
test_46489,0.5
test_46490,0.5
test_46491,0.5
test_46492,0.5
test_46493,0.5
test_46494,0.5
test_46495,0.5
test_46496,0.5
test_46497,0.5
test_46498,0.5
test_46499,0.5
test_46500,0.5
test_46501,0.5
test_46502,0.5
test_46503,0.5
test_46504,0.5
test_46505,0.5
test_46506,0.5
test_46507,0.5
test_46508,0.5
test_46509,0.5
test_46510,0.5
test_46511,0.5
test_46512,0.5
test_46513,0.5
test_46514,0.5
test_46515,0.5
test_46516,0.5
test_46517,0.5
test_46518,0.5
test_46519,0.5
test_46520,0.5
test_46521,0.5
test_46522,0.5
test_46523,0.5
test_46524,0.5
test_46525,0.5
test_46526,0.5
test_46527,0.5
test_46528,0.5
test_46529,0.5
test_46530,0.5
test_46531,0.5
test_46532,0.5
test_46533,0.5
test_46534,0.5
test_46535,0.5
test_46536,0.5
test_46537,0.5
test_46538,0.5
test_46539,0.5
test_46540,0.5
test_46541,0.5
test_46542,0.5
test_46543,0.5
test_46544,0.5
test_46545,0.5
test_46546,0.5
test_46547,0.5
test_46548,0.5
test_46549,0.5
test_46550,0.5
test_46551,0.5
test_46552,0.5
test_46553,0.5
test_46554,0.5
test_46555,0.5
test_46556,0.5
test_46557,0.5
test_46558,0.5
test_46559,0.5
test_46560,0.5
test_46561,0.5
test_46562,0.5
test_46563,0.5
test_46564,0.5
test_46565,0.5
test_46566,0.5
test_46567,0.5
test_46568,0.5
test_46569,0.5
test_46570,0.5
test_46571,0.5
test_46572,0.5
test_46573,0.5
test_46574,0.5
test_46575,0.5
test_46576,0.5
test_46577,0.5
test_46578,0.5
test_46579,0.5
test_46580,0.5
test_46581,0.5
test_46582,0.5
test_46583,0.5
test_46584,0.5
test_46585,0.5
test_46586,0.5
test_46587,0.5
test_46588,0.5
test_46589,0.5
test_46590,0.5
test_46591,0.5
test_46592,0.5
test_46593,0.5
test_46594,0.5
test_46595,0.5
test_46596,0.5
test_46597,0.5
test_46598,0.5
test_46599,0.5
test_46600,0.5
test_46601,0.5
test_46602,0.5
test_46603,0.5
test_46604,0.5
test_46605,0.5
test_46606,0.5
test_46607,0.5
test_46608,0.5
test_46609,0.5
test_46610,0.5
test_46611,0.5
test_46612,0.5
test_46613,0.5
test_46614,0.5
test_46615,0.5
test_46616,0.5
test_46617,0.5
test_46618,0.5
test_46619,0.5
test_46620,0.5
test_46621,0.5
test_46622,0.5
test_46623,0.5
test_46624,0.5
test_46625,0.5
test_46626,0.5
test_46627,0.5
test_46628,0.5
test_46629,0.5
test_46630,0.5
test_46631,0.5
test_46632,0.5
test_46633,0.5
test_46634,0.5
test_46635,0.5
test_46636,0.5
test_46637,0.5
test_46638,0.5
test_46639,0.5
test_46640,0.5
test_46641,0.5
test_46642,0.5
test_46643,0.5
test_46644,0.5
test_46645,0.5
test_46646,0.5
test_46647,0.5
test_46648,0.5
test_46649,0.5
test_46650,0.5
test_46651,0.5
test_46652,0.5
test_46653,0.5
test_46654,0.5
test_46655,0.5
test_46656,0.5
test_46657,0.5
test_46658,0.5
test_46659,0.5
test_46660,0.5
test_46661,0.5
test_46662,0.5
test_46663,0.5
test_46664,0.5
test_46665,0.5
test_46666,0.5
test_46667,0.5
test_46668,0.5
test_46669,0.5
test_46670,0.5
test_46671,0.5
test_46672,0.5
test_46673,0.5
test_46674,0.5
test_46675,0.5
test_46676,0.5
test_46677,0.5
test_46678,0.5
test_46679,0.5
test_46680,0.5
test_46681,0.5
test_46682,0.5
test_46683,0.5
test_46684,0.5
test_46685,0.5
test_46686,0.5
test_46687,0.5
test_46688,0.5
test_46689,0.5
test_46690,0.5
test_46691,0.5
test_46692,0.5
test_46693,0.5
test_46694,0.5
test_46695,0.5
test_46696,0.5
test_46697,0.5
test_46698,0.5
test_46699,0.5
test_46700,0.5
test_46701,0.5
test_46702,0.5
test_46703,0.5
test_46704,0.5
test_46705,0.5
test_46706,0.5
test_46707,0.5
test_46708,0.5
test_46709,0.5
test_46710,0.5
test_46711,0.5
test_46712,0.5
test_46713,0.5
test_46714,0.5
test_46715,0.5
test_46716,0.5
test_46717,0.5
test_46718,0.5
test_46719,0.5
test_46720,0.5
test_46721,0.5
test_46722,0.5
test_46723,0.5
test_46724,0.5
test_46725,0.5
test_46726,0.5
test_46727,0.5
test_46728,0.5
test_46729,0.5
test_46730,0.5
test_46731,0.5
test_46732,0.5
test_46733,0.5
test_46734,0.5
test_46735,0.5
test_46736,0.5
test_46737,0.5
test_46738,0.5
test_46739,0.5
test_46740,0.5
test_46741,0.5
test_46742,0.5
test_46743,0.5
test_46744,0.5
test_46745,0.5
test_46746,0.5
test_46747,0.5
test_46748,0.5
test_46749,0.5
test_46750,0.5
test_46751,0.5
test_46752,0.5
test_46753,0.5
test_46754,0.5
test_46755,0.5
test_46756,0.5
test_46757,0.5
test_46758,0.5
test_46759,0.5
test_46760,0.5
test_46761,0.5
test_46762,0.5
test_46763,0.5
test_46764,0.5
test_46765,0.5
test_46766,0.5
test_46767,0.5
test_46768,0.5
test_46769,0.5
test_46770,0.5
test_46771,0.5
test_46772,0.5
test_46773,0.5
test_46774,0.5
test_46775,0.5
test_46776,0.5
test_46777,0.5
test_46778,0.5
test_46779,0.5
test_46780,0.5
test_46781,0.5
test_46782,0.5
test_46783,0.5
test_46784,0.5
test_46785,0.5
test_46786,0.5
test_46787,0.5
test_46788,0.5
test_46789,0.5
test_46790,0.5
test_46791,0.5
test_46792,0.5
test_46793,0.5
test_46794,0.5
test_46795,0.5
test_46796,0.5
test_46797,0.5
test_46798,0.5
test_46799,0.5
test_46800,0.5
test_46801,0.5
test_46802,0.5
test_46803,0.5
test_46804,0.5
test_46805,0.5
test_46806,0.5
test_46807,0.5
test_46808,0.5
test_46809,0.5
test_46810,0.5
test_46811,0.5
test_46812,0.5
test_46813,0.5
test_46814,0.5
test_46815,0.5
test_46816,0.5
test_46817,0.5
test_46818,0.5
test_46819,0.5
test_46820,0.5
test_46821,0.5
test_46822,0.5
test_46823,0.5
test_46824,0.5
test_46825,0.5
test_46826,0.5
test_46827,0.5
test_46828,0.5
test_46829,0.5
test_46830,0.5
test_46831,0.5
test_46832,0.5
test_46833,0.5
test_46834,0.5
test_46835,0.5
test_46836,0.5
test_46837,0.5
test_46838,0.5
test_46839,0.5
test_46840,0.5
test_46841,0.5
test_46842,0.5
test_46843,0.5
test_46844,0.5
test_46845,0.5
test_46846,0.5
test_46847,0.5
test_46848,0.5
test_46849,0.5
test_46850,0.5
test_46851,0.5
test_46852,0.5
test_46853,0.5
test_46854,0.5
test_46855,0.5
test_46856,0.5
test_46857,0.5
test_46858,0.5
test_46859,0.5
test_46860,0.5
test_46861,0.5
test_46862,0.5
test_46863,0.5
test_46864,0.5
test_46865,0.5
test_46866,0.5
test_46867,0.5
test_46868,0.5
test_46869,0.5
test_46870,0.5
test_46871,0.5
test_46872,0.5
test_46873,0.5
test_46874,0.5
test_46875,0.5
test_46876,0.5
test_46877,0.5
test_46878,0.5
test_46879,0.5
test_46880,0.5
test_46881,0.5
test_46882,0.5
test_46883,0.5
test_46884,0.5
test_46885,0.5
test_46886,0.5
test_46887,0.5
test_46888,0.5
test_46889,0.5
test_46890,0.5
test_46891,0.5
test_46892,0.5
test_46893,0.5
test_46894,0.5
test_46895,0.5
test_46896,0.5
test_46897,0.5
test_46898,0.5
test_46899,0.5
test_46900,0.5
test_46901,0.5
test_46902,0.5
test_46903,0.5
test_46904,0.5
test_46905,0.5
test_46906,0.5
test_46907,0.5
test_46908,0.5
test_46909,0.5
test_46910,0.5
test_46911,0.5
test_46912,0.5
test_46913,0.5
test_46914,0.5
test_46915,0.5
test_46916,0.5
test_46917,0.5
test_46918,0.5
test_46919,0.5
test_46920,0.5
test_46921,0.5
test_46922,0.5
test_46923,0.5
test_46924,0.5
test_46925,0.5
test_46926,0.5
test_46927,0.5
test_46928,0.5
test_46929,0.5
test_46930,0.5
test_46931,0.5
test_46932,0.5
test_46933,0.5
test_46934,0.5
test_46935,0.5
test_46936,0.5
test_46937,0.5
test_46938,0.5
test_46939,0.5
test_46940,0.5
test_46941,0.5
test_46942,0.5
test_46943,0.5
test_46944,0.5
test_46945,0.5
test_46946,0.5
test_46947,0.5
test_46948,0.5
test_46949,0.5
test_46950,0.5
test_46951,0.5
test_46952,0.5
test_46953,0.5
test_46954,0.5
test_46955,0.5
test_46956,0.5
test_46957,0.5
test_46958,0.5
test_46959,0.5
test_46960,0.5
test_46961,0.5
test_46962,0.5
test_46963,0.5
test_46964,0.5
test_46965,0.5
test_46966,0.5
test_46967,0.5
test_46968,0.5
test_46969,0.5
test_46970,0.5
test_46971,0.5
test_46972,0.5
test_46973,0.5
test_46974,0.5
test_46975,0.5
test_46976,0.5
test_46977,0.5
test_46978,0.5
test_46979,0.5
test_46980,0.5
test_46981,0.5
test_46982,0.5
test_46983,0.5
test_46984,0.5
test_46985,0.5
test_46986,0.5
test_46987,0.5
test_46988,0.5
test_46989,0.5
test_46990,0.5
test_46991,0.5
test_46992,0.5
test_46993,0.5
test_46994,0.5
test_46995,0.5
test_46996,0.5
test_46997,0.5
test_46998,0.5
test_46999,0.5
test_47000,0.5
test_47001,0.5
test_47002,0.5
test_47003,0.5
test_47004,0.5
test_47005,0.5
test_47006,0.5
test_47007,0.5
test_47008,0.5
test_47009,0.5
test_47010,0.5
test_47011,0.5
test_47012,0.5
test_47013,0.5
test_47014,0.5
test_47015,0.5
test_47016,0.5
test_47017,0.5
test_47018,0.5
test_47019,0.5
test_47020,0.5
test_47021,0.5
test_47022,0.5
test_47023,0.5
test_47024,0.5
test_47025,0.5
test_47026,0.5
test_47027,0.5
test_47028,0.5
test_47029,0.5
test_47030,0.5
test_47031,0.5
test_47032,0.5
test_47033,0.5
test_47034,0.5
test_47035,0.5
test_47036,0.5
test_47037,0.5
test_47038,0.5
test_47039,0.5
test_47040,0.5
test_47041,0.5
test_47042,0.5
test_47043,0.5
test_47044,0.5
test_47045,0.5
test_47046,0.5
test_47047,0.5
test_47048,0.5
test_47049,0.5
test_47050,0.5
test_47051,0.5
test_47052,0.5
test_47053,0.5
test_47054,0.5
test_47055,0.5
test_47056,0.5
test_47057,0.5
test_47058,0.5
test_47059,0.5
test_47060,0.5
test_47061,0.5
test_47062,0.5
test_47063,0.5
test_47064,0.5
test_47065,0.5
test_47066,0.5
test_47067,0.5
test_47068,0.5
test_47069,0.5
test_47070,0.5
test_47071,0.5
test_47072,0.5
test_47073,0.5
test_47074,0.5
test_47075,0.5
test_47076,0.5
test_47077,0.5
test_47078,0.5
test_47079,0.5
test_47080,0.5
test_47081,0.5
test_47082,0.5
test_47083,0.5
test_47084,0.5
test_47085,0.5
test_47086,0.5
test_47087,0.5
test_47088,0.5
test_47089,0.5
test_47090,0.5
test_47091,0.5
test_47092,0.5
test_47093,0.5
test_47094,0.5
test_47095,0.5
test_47096,0.5
test_47097,0.5
test_47098,0.5
test_47099,0.5
test_47100,0.5
test_47101,0.5
test_47102,0.5
test_47103,0.5
test_47104,0.5
test_47105,0.5
test_47106,0.5
test_47107,0.5
test_47108,0.5
test_47109,0.5
test_47110,0.5
test_47111,0.5
test_47112,0.5
test_47113,0.5
test_47114,0.5
test_47115,0.5
test_47116,0.5
test_47117,0.5
test_47118,0.5
test_47119,0.5
test_47120,0.5
test_47121,0.5
test_47122,0.5
test_47123,0.5
test_47124,0.5
test_47125,0.5
test_47126,0.5
test_47127,0.5
test_47128,0.5
test_47129,0.5
test_47130,0.5
test_47131,0.5
test_47132,0.5
test_47133,0.5
test_47134,0.5
test_47135,0.5
test_47136,0.5
test_47137,0.5
test_47138,0.5
test_47139,0.5
test_47140,0.5
test_47141,0.5
test_47142,0.5
test_47143,0.5
test_47144,0.5
test_47145,0.5
test_47146,0.5
test_47147,0.5
test_47148,0.5
test_47149,0.5
test_47150,0.5
test_47151,0.5
test_47152,0.5
test_47153,0.5
test_47154,0.5
test_47155,0.5
test_47156,0.5
test_47157,0.5
test_47158,0.5
test_47159,0.5
test_47160,0.5
test_47161,0.5
test_47162,0.5
test_47163,0.5
test_47164,0.5
test_47165,0.5
test_47166,0.5
test_47167,0.5
test_47168,0.5
test_47169,0.5
test_47170,0.5
test_47171,0.5
test_47172,0.5
test_47173,0.5
test_47174,0.5
test_47175,0.5
test_47176,0.5
test_47177,0.5
test_47178,0.5
test_47179,0.5
test_47180,0.5
test_47181,0.5
test_47182,0.5
test_47183,0.5
test_47184,0.5
test_47185,0.5
test_47186,0.5
test_47187,0.5
test_47188,0.5
test_47189,0.5
test_47190,0.5
test_47191,0.5
test_47192,0.5
test_47193,0.5
test_47194,0.5
test_47195,0.5
test_47196,0.5
test_47197,0.5
test_47198,0.5
test_47199,0.5
test_47200,0.5
test_47201,0.5
test_47202,0.5
test_47203,0.5
test_47204,0.5
test_47205,0.5
test_47206,0.5
test_47207,0.5
test_47208,0.5
test_47209,0.5
test_47210,0.5
test_47211,0.5
test_47212,0.5
test_47213,0.5
test_47214,0.5
test_47215,0.5
test_47216,0.5
test_47217,0.5
test_47218,0.5
test_47219,0.5
test_47220,0.5
test_47221,0.5
test_47222,0.5
test_47223,0.5
test_47224,0.5
test_47225,0.5
test_47226,0.5
test_47227,0.5
test_47228,0.5
test_47229,0.5
test_47230,0.5
test_47231,0.5
test_47232,0.5
test_47233,0.5
test_47234,0.5
test_47235,0.5
test_47236,0.5
test_47237,0.5
test_47238,0.5
test_47239,0.5
test_47240,0.5
test_47241,0.5
test_47242,0.5
test_47243,0.5
test_47244,0.5
test_47245,0.5
test_47246,0.5
test_47247,0.5
test_47248,0.5
test_47249,0.5
test_47250,0.5
test_47251,0.5
test_47252,0.5
test_47253,0.5
test_47254,0.5
test_47255,0.5
test_47256,0.5
test_47257,0.5
test_47258,0.5
test_47259,0.5
test_47260,0.5
test_47261,0.5
test_47262,0.5
test_47263,0.5
test_47264,0.5
test_47265,0.5
test_47266,0.5
test_47267,0.5
test_47268,0.5
test_47269,0.5
test_47270,0.5
test_47271,0.5
test_47272,0.5
test_47273,0.5
test_47274,0.5
test_47275,0.5
test_47276,0.5
test_47277,0.5
test_47278,0.5
test_47279,0.5
test_47280,0.5
test_47281,0.5
test_47282,0.5
test_47283,0.5
test_47284,0.5
test_47285,0.5
test_47286,0.5
test_47287,0.5
test_47288,0.5
test_47289,0.5
test_47290,0.5
test_47291,0.5
test_47292,0.5
test_47293,0.5
test_47294,0.5
test_47295,0.5
test_47296,0.5
test_47297,0.5
test_47298,0.5
test_47299,0.5
test_47300,0.5
test_47301,0.5
test_47302,0.5
test_47303,0.5
test_47304,0.5
test_47305,0.5
test_47306,0.5
test_47307,0.5
test_47308,0.5
test_47309,0.5
test_47310,0.5
test_47311,0.5
test_47312,0.5
test_47313,0.5
test_47314,0.5
test_47315,0.5
test_47316,0.5
test_47317,0.5
test_47318,0.5
test_47319,0.5
test_47320,0.5
test_47321,0.5
test_47322,0.5
test_47323,0.5
test_47324,0.5
test_47325,0.5
test_47326,0.5
test_47327,0.5
test_47328,0.5
test_47329,0.5
test_47330,0.5
test_47331,0.5
test_47332,0.5
test_47333,0.5
test_47334,0.5
test_47335,0.5
test_47336,0.5
test_47337,0.5
test_47338,0.5
test_47339,0.5
test_47340,0.5
test_47341,0.5
test_47342,0.5
test_47343,0.5
test_47344,0.5
test_47345,0.5
test_47346,0.5
test_47347,0.5
test_47348,0.5
test_47349,0.5
test_47350,0.5
test_47351,0.5
test_47352,0.5
test_47353,0.5
test_47354,0.5
test_47355,0.5
test_47356,0.5
test_47357,0.5
test_47358,0.5
test_47359,0.5
test_47360,0.5
test_47361,0.5
test_47362,0.5
test_47363,0.5
test_47364,0.5
test_47365,0.5
test_47366,0.5
test_47367,0.5
test_47368,0.5
test_47369,0.5
test_47370,0.5
test_47371,0.5
test_47372,0.5
test_47373,0.5
test_47374,0.5
test_47375,0.5
test_47376,0.5
test_47377,0.5
test_47378,0.5
test_47379,0.5
test_47380,0.5
test_47381,0.5
test_47382,0.5
test_47383,0.5
test_47384,0.5
test_47385,0.5
test_47386,0.5
test_47387,0.5
test_47388,0.5
test_47389,0.5
test_47390,0.5
test_47391,0.5
test_47392,0.5
test_47393,0.5
test_47394,0.5
test_47395,0.5
test_47396,0.5
test_47397,0.5
test_47398,0.5
test_47399,0.5
test_47400,0.5
test_47401,0.5
test_47402,0.5
test_47403,0.5
test_47404,0.5
test_47405,0.5
test_47406,0.5
test_47407,0.5
test_47408,0.5
test_47409,0.5
test_47410,0.5
test_47411,0.5
test_47412,0.5
test_47413,0.5
test_47414,0.5
test_47415,0.5
test_47416,0.5
test_47417,0.5
test_47418,0.5
test_47419,0.5
test_47420,0.5
test_47421,0.5
test_47422,0.5
test_47423,0.5
test_47424,0.5
test_47425,0.5
test_47426,0.5
test_47427,0.5
test_47428,0.5
test_47429,0.5
test_47430,0.5
test_47431,0.5
test_47432,0.5
test_47433,0.5
test_47434,0.5
test_47435,0.5
test_47436,0.5
test_47437,0.5
test_47438,0.5
test_47439,0.5
test_47440,0.5
test_47441,0.5
test_47442,0.5
test_47443,0.5
test_47444,0.5
test_47445,0.5
test_47446,0.5
test_47447,0.5
test_47448,0.5
test_47449,0.5
test_47450,0.5
test_47451,0.5
test_47452,0.5
test_47453,0.5
test_47454,0.5
test_47455,0.5
test_47456,0.5
test_47457,0.5
test_47458,0.5
test_47459,0.5
test_47460,0.5
test_47461,0.5
test_47462,0.5
test_47463,0.5
test_47464,0.5
test_47465,0.5
test_47466,0.5
test_47467,0.5
test_47468,0.5
test_47469,0.5
test_47470,0.5
test_47471,0.5
test_47472,0.5
test_47473,0.5
test_47474,0.5
test_47475,0.5
test_47476,0.5
test_47477,0.5
test_47478,0.5
test_47479,0.5
test_47480,0.5
test_47481,0.5
test_47482,0.5
test_47483,0.5
test_47484,0.5
test_47485,0.5
test_47486,0.5
test_47487,0.5
test_47488,0.5
test_47489,0.5
test_47490,0.5
test_47491,0.5
test_47492,0.5
test_47493,0.5
test_47494,0.5
test_47495,0.5
test_47496,0.5
test_47497,0.5
test_47498,0.5
test_47499,0.5
test_47500,0.5
test_47501,0.5
test_47502,0.5
test_47503,0.5
test_47504,0.5
test_47505,0.5
test_47506,0.5
test_47507,0.5
test_47508,0.5
test_47509,0.5
test_47510,0.5
test_47511,0.5
test_47512,0.5
test_47513,0.5
test_47514,0.5
test_47515,0.5
test_47516,0.5
test_47517,0.5
test_47518,0.5
test_47519,0.5
test_47520,0.5
test_47521,0.5
test_47522,0.5
test_47523,0.5
test_47524,0.5
test_47525,0.5
test_47526,0.5
test_47527,0.5
test_47528,0.5
test_47529,0.5
test_47530,0.5
test_47531,0.5
test_47532,0.5
test_47533,0.5
test_47534,0.5
test_47535,0.5
test_47536,0.5
test_47537,0.5
test_47538,0.5
test_47539,0.5
test_47540,0.5
test_47541,0.5
test_47542,0.5
test_47543,0.5
test_47544,0.5
test_47545,0.5
test_47546,0.5
test_47547,0.5
test_47548,0.5
test_47549,0.5
test_47550,0.5
test_47551,0.5
test_47552,0.5
test_47553,0.5
test_47554,0.5
test_47555,0.5
test_47556,0.5
test_47557,0.5
test_47558,0.5
test_47559,0.5
test_47560,0.5
test_47561,0.5
test_47562,0.5
test_47563,0.5
test_47564,0.5
test_47565,0.5
test_47566,0.5
test_47567,0.5
test_47568,0.5
test_47569,0.5
test_47570,0.5
test_47571,0.5
test_47572,0.5
test_47573,0.5
test_47574,0.5
test_47575,0.5
test_47576,0.5
test_47577,0.5
test_47578,0.5
test_47579,0.5
test_47580,0.5
test_47581,0.5
test_47582,0.5
test_47583,0.5
test_47584,0.5
test_47585,0.5
test_47586,0.5
test_47587,0.5
test_47588,0.5
test_47589,0.5
test_47590,0.5
test_47591,0.5
test_47592,0.5
test_47593,0.5
test_47594,0.5
test_47595,0.5
test_47596,0.5
test_47597,0.5
test_47598,0.5
test_47599,0.5
test_47600,0.5
test_47601,0.5
test_47602,0.5
test_47603,0.5
test_47604,0.5
test_47605,0.5
test_47606,0.5
test_47607,0.5
test_47608,0.5
test_47609,0.5
test_47610,0.5
test_47611,0.5
test_47612,0.5
test_47613,0.5
test_47614,0.5
test_47615,0.5
test_47616,0.5
test_47617,0.5
test_47618,0.5
test_47619,0.5
test_47620,0.5
test_47621,0.5
test_47622,0.5
test_47623,0.5
test_47624,0.5
test_47625,0.5
test_47626,0.5
test_47627,0.5
test_47628,0.5
test_47629,0.5
test_47630,0.5
test_47631,0.5
test_47632,0.5
test_47633,0.5
test_47634,0.5
test_47635,0.5
test_47636,0.5
test_47637,0.5
test_47638,0.5
test_47639,0.5
test_47640,0.5
test_47641,0.5
test_47642,0.5
test_47643,0.5
test_47644,0.5
test_47645,0.5
test_47646,0.5
test_47647,0.5
test_47648,0.5
test_47649,0.5
test_47650,0.5
test_47651,0.5
test_47652,0.5
test_47653,0.5
test_47654,0.5
test_47655,0.5
test_47656,0.5
test_47657,0.5
test_47658,0.5
test_47659,0.5
test_47660,0.5
test_47661,0.5
test_47662,0.5
test_47663,0.5
test_47664,0.5
test_47665,0.5
test_47666,0.5
test_47667,0.5
test_47668,0.5
test_47669,0.5
test_47670,0.5
test_47671,0.5
test_47672,0.5
test_47673,0.5
test_47674,0.5
test_47675,0.5
test_47676,0.5
test_47677,0.5
test_47678,0.5
test_47679,0.5
test_47680,0.5
test_47681,0.5
test_47682,0.5
test_47683,0.5
test_47684,0.5
test_47685,0.5
test_47686,0.5
test_47687,0.5
test_47688,0.5
test_47689,0.5
